Date,City,Station_ID,Year,Month,Day,Season,Max_Temp_F,Min_Temp_F,Avg_Temp_F,Max_Temp_C,Min_Temp_C,Avg_Temp_C,Precipitation_in,Precipitation_mm,Snowfall_in,Snowfall_cm,Snow_Depth_in,Avg_Wind_Speed_mph,Avg_Wind_Speed_kmh,Max_Wind_Speed_mph,Fog_Present,Condition
2021-01-22,New York,USW00094728,2021,1,22,Winter,45,36,40.5,7.222222222222222,2.2222222222222223,4.722222222222222,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,16.1,,Clear
2021-01-23,Chicago,USW00094846,2021,1,23,Winter,30,10,20.0,-1.1111111111111112,-12.222222222222221,-6.666666666666667,0.0,0.0,0.0,0.0,0.0,5.59,8.9962106,12.1,,Freezing
2021-01-23,Los Angeles,USW00023174,2021,1,23,Winter,54,47,50.5,12.222222222222221,8.333333333333334,10.277777777777779,0.18,4.571999999999999,,,,5.59,8.9962106,17.0,    1,Rainy
2021-01-23,New York,USW00094728,2021,1,23,Winter,36,24,30.0,2.2222222222222223,-4.444444444444445,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,11.41,18.3625694,23.0,,Freezing
2021-01-24,Chicago,USW00094846,2021,1,24,Winter,34,27,30.5,1.1111111111111112,-2.7777777777777777,-0.8333333333333334,0.02,0.508,0.0,0.0,0.0,6.93,11.1527262,13.0,    1,Freezing
2021-01-24,Los Angeles,USW00023174,2021,1,24,Winter,57,42,49.5,13.88888888888889,5.555555555555555,9.722222222222221,0.0,0.0,,,,8.5,13.67939,21.9,    1,Clear
2021-01-24,New York,USW00094728,2021,1,24,Winter,32,22,27.0,0.0,-5.555555555555555,-2.7777777777777777,0.0,0.0,0.0,0.0,0.0,10.07,16.2060538,19.9,,Freezing
2021-01-25,Chicago,USW00094846,2021,1,25,Winter,34,28,31.0,1.1111111111111112,-2.2222222222222223,-0.5555555555555556,0.05,1.27,0.7,1.7779999999999998,0.0,14.32,23.045748800000002,25.1,    1,Freezing
2021-01-25,Los Angeles,USW00023174,2021,1,25,Winter,54,45,49.5,12.222222222222221,7.222222222222222,9.722222222222221,0.16,4.064,,,,16.55,26.634577,40.0,    1,Rainy
2021-01-25,New York,USW00094728,2021,1,25,Winter,37,23,30.0,2.7777777777777777,-5.0,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,5.14,8.2720076,14.1,,Freezing
2021-01-26,Chicago,USW00094846,2021,1,26,Winter,32,25,28.5,0.0,-3.888888888888889,-1.9444444444444444,0.48,12.191999999999998,5.3,13.462,3.1,17.67,28.437037800000002,25.1,    1,Snowy
2021-01-26,Los Angeles,USW00023174,2021,1,26,Winter,56,43,49.5,13.333333333333334,6.111111111111111,9.722222222222221,0.0,0.0,,,,6.04,9.7204136,16.1,,Clear
2021-01-26,New York,USW00094728,2021,1,26,Winter,34,31,32.5,1.1111111111111112,-0.5555555555555556,0.2777777777777778,0.1,2.54,0.1,0.254,0.0,7.16,11.522874400000001,15.0,    1,Freezing
2021-01-27,Chicago,USW00094846,2021,1,27,Winter,27,14,20.5,-2.7777777777777777,-10.0,-6.388888888888889,0.0,0.0,0.0,0.0,5.9,11.18,17.9924212,16.1,,Freezing
2021-01-27,Los Angeles,USW00023174,2021,1,27,Winter,58,47,52.5,14.444444444444445,8.333333333333334,11.38888888888889,0.0,0.0,,,,8.72,14.033444800000002,19.9,,Clear
2021-01-27,New York,USW00094728,2021,1,27,Winter,37,31,34.0,2.7777777777777777,-0.5555555555555556,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,5.82,9.3663588,15.0,    1,Freezing
2021-01-28,Chicago,USW00094846,2021,1,28,Winter,26,8,17.0,-3.3333333333333335,-13.333333333333334,-8.333333333333334,0.0,0.0,0.0,0.0,5.1,5.14,8.2720076,13.0,,Freezing
2021-01-28,Los Angeles,USW00023174,2021,1,28,Winter,63,44,53.5,17.22222222222222,6.666666666666667,11.944444444444445,0.89,22.605999999999998,,,,8.28,13.3253352,25.1,    1,Rainy
2021-01-28,New York,USW00094728,2021,1,28,Winter,34,20,27.0,1.1111111111111112,-6.666666666666667,-2.7777777777777777,0.0,0.0,0.0,0.0,0.0,10.29,16.5601086,23.0,,Freezing
2021-01-29,Chicago,USW00094846,2021,1,29,Winter,32,16,24.0,0.0,-8.88888888888889,-4.444444444444445,0.0,0.0,0.0,0.0,5.1,6.04,9.7204136,14.1,,Freezing
2021-01-29,Los Angeles,USW00023174,2021,1,29,Winter,56,47,51.5,13.333333333333334,8.333333333333334,10.833333333333334,0.68,17.272000000000002,,,,6.71,10.7986714,23.0,    1,Rainy
2021-01-29,New York,USW00094728,2021,1,29,Winter,25,14,19.5,-3.888888888888889,-10.0,-6.944444444444445,0.0,0.0,0.0,0.0,0.0,13.87,22.3215458,25.9,,Freezing
2021-01-30,Chicago,USW00094846,2021,1,30,Winter,34,29,31.5,1.1111111111111112,-1.6666666666666667,-0.2777777777777778,0.36,9.143999999999998,4.5,11.43,3.9,16.55,26.634577,29.1,    1,Snowy
2021-01-30,Los Angeles,USW00023174,2021,1,30,Winter,59,43,51.0,15.0,6.111111111111111,10.555555555555555,0.0,0.0,,,,5.82,9.3663588,14.1,,Clear
2021-01-30,New York,USW00094728,2021,1,30,Winter,32,17,24.5,0.0,-8.333333333333334,-4.166666666666667,0.0,0.0,0.0,0.0,0.0,7.61,12.2470774,15.0,,Freezing
2021-01-31,Chicago,USW00094846,2021,1,31,Winter,32,30,31.0,0.0,-1.1111111111111112,-0.5555555555555556,0.29,7.365999999999999,6.3,16.002,11.0,16.78,27.004725200000003,23.9,    1,Snowy
2021-01-31,Los Angeles,USW00023174,2021,1,31,Winter,70,47,58.5,21.11111111111111,8.333333333333334,14.722222222222221,0.0,0.0,,,,5.82,9.3663588,14.1,,Clear
2021-01-31,New York,USW00094728,2021,1,31,Winter,26,20,23.0,-3.3333333333333335,-6.666666666666667,-5.0,0.12,3.0479999999999996,2.0,5.08,0.0,6.71,10.7986714,17.0,    1,Snowy
2021-02-01,Chicago,USW00094846,2021,2,1,Winter,33,22,27.5,0.5555555555555556,-5.555555555555555,-2.5,0.0,0.0,0.0,0.0,14.2,11.18,17.9924212,23.0,,Freezing
2021-02-01,Los Angeles,USW00023174,2021,2,1,Winter,69,56,62.5,20.555555555555557,13.333333333333334,16.944444444444443,0.0,0.0,,,,6.49,10.4446166,14.1,,Clear
2021-02-01,New York,USW00094728,2021,2,1,Winter,34,22,28.0,1.1111111111111112,-5.555555555555555,-2.2222222222222223,1.85,46.99,14.8,37.592000000000006,5.1,14.32,23.045748800000002,19.9,    1,Snowy
2021-02-02,Chicago,USW00094846,2021,2,2,Winter,33,21,27.0,0.5555555555555556,-6.111111111111111,-2.7777777777777777,0.0,0.0,0.0,0.0,13.0,9.17,14.757647799999999,17.0,,Freezing
2021-02-02,Los Angeles,USW00023174,2021,2,2,Winter,64,53,58.5,17.77777777777778,11.666666666666666,14.722222222222221,0.0,0.0,,,,6.26,10.074468399999999,17.0,,Clear
2021-02-02,New York,USW00094728,2021,2,2,Winter,33,30,31.5,0.5555555555555556,-1.1111111111111112,-0.2777777777777778,0.13,3.302,0.4,1.016,14.2,8.5,13.67939,16.1,    1,Snowy
2021-02-03,Chicago,USW00094846,2021,2,3,Winter,36,17,26.5,2.2222222222222223,-8.333333333333334,-3.0555555555555554,0.0,0.0,0.0,0.0,11.8,5.14,8.2720076,13.0,    1,Freezing
2021-02-03,Los Angeles,USW00023174,2021,2,3,Winter,61,49,55.0,16.11111111111111,9.444444444444445,12.777777777777779,0.0,0.0,,,,6.71,10.7986714,16.1,    1,Clear
2021-02-03,New York,USW00094728,2021,2,3,Winter,37,29,33.0,2.7777777777777777,-1.6666666666666667,0.5555555555555556,0.01,0.254,0.2,0.508,13.0,7.61,12.2470774,15.0,    1,Freezing
2021-02-04,Chicago,USW00094846,2021,2,4,Winter,39,19,29.0,3.888888888888889,-7.222222222222222,-1.6666666666666667,0.31,7.874,2.3,5.842,11.0,15.21,24.4780614,31.1,    1,Snowy
2021-02-04,Los Angeles,USW00023174,2021,2,4,Winter,62,51,56.5,16.666666666666668,10.555555555555555,13.61111111111111,0.0,0.0,,,,5.59,8.9962106,16.1,,Clear
2021-02-04,New York,USW00094728,2021,2,4,Winter,43,31,37.0,6.111111111111111,-0.5555555555555556,2.7777777777777777,0.0,0.0,0.0,0.0,11.0,6.93,11.1527262,16.1,,Freezing
2021-02-05,Chicago,USW00094846,2021,2,5,Winter,19,8,13.5,-7.222222222222222,-13.333333333333334,-10.277777777777779,0.0,0.0,0.1,0.254,11.8,18.12,29.1612408,31.1,,Freezing
2021-02-05,Los Angeles,USW00023174,2021,2,5,Winter,62,47,54.5,16.666666666666668,8.333333333333334,12.5,0.0,0.0,,,,4.92,7.9179528,14.1,    1,Clear
2021-02-05,New York,USW00094728,2021,2,5,Winter,47,37,42.0,8.333333333333334,2.7777777777777777,5.555555555555555,0.07,1.778,0.0,0.0,9.1,4.92,7.9179528,17.0,,Clear
2021-02-06,Chicago,USW00094846,2021,2,6,Winter,12,2,7.0,-11.11111111111111,-16.666666666666668,-13.88888888888889,0.07,1.778,0.7,1.7779999999999998,11.0,9.17,14.757647799999999,16.1,,Freezing
2021-02-06,Los Angeles,USW00023174,2021,2,6,Winter,63,46,54.5,17.22222222222222,7.777777777777778,12.5,0.0,0.0,,,,4.7,7.563898,13.0,    1,Clear
2021-02-06,New York,USW00094728,2021,2,6,Winter,44,34,39.0,6.666666666666667,1.1111111111111112,3.888888888888889,0.0,0.0,0.0,0.0,7.1,6.93,11.1527262,25.1,,Clear
2021-02-07,Chicago,USW00094846,2021,2,7,Winter,5,-7,-1.0,-15.0,-21.666666666666668,-18.333333333333332,0.0,0.0,0.0,0.0,11.8,8.28,13.3253352,16.1,,Freezing
2021-02-07,Los Angeles,USW00023174,2021,2,7,Winter,63,46,54.5,17.22222222222222,7.777777777777778,12.5,0.0,0.0,,,,5.14,8.2720076,14.1,    1,Clear
2021-02-07,New York,USW00094728,2021,2,7,Winter,40,24,32.0,4.444444444444445,-4.444444444444445,0.0,0.39,9.906,4.5,11.43,5.9,6.26,10.074468399999999,15.0,    1,Snowy
2021-02-08,Chicago,USW00094846,2021,2,8,Winter,15,1,8.0,-9.444444444444445,-17.22222222222222,-13.333333333333334,0.08,2.032,3.9,9.906,11.0,4.03,6.485640200000001,12.1,,Freezing
2021-02-08,Los Angeles,USW00023174,2021,2,8,Winter,60,51,55.5,15.555555555555555,10.555555555555555,13.055555555555555,0.0,0.0,,,,5.37,8.6421558,14.1,    1,Clear
2021-02-08,New York,USW00094728,2021,2,8,Winter,29,17,23.0,-1.6666666666666667,-8.333333333333334,-5.0,0.0,0.0,0.0,0.0,9.8,6.49,10.4446166,16.1,,Freezing
2021-02-09,Chicago,USW00094846,2021,2,9,Winter,18,0,9.0,-7.777777777777778,-17.77777777777778,-12.777777777777779,0.0,0.0,0.1,0.254,14.2,8.28,13.3253352,18.1,,Freezing
2021-02-09,Los Angeles,USW00023174,2021,2,9,Winter,59,53,56.0,15.0,11.666666666666666,13.333333333333334,0.0,0.0,,,,6.71,10.7986714,14.1,,Clear
2021-02-09,New York,USW00094728,2021,2,9,Winter,33,27,30.0,0.5555555555555556,-2.7777777777777777,-1.1111111111111112,0.0,0.0,0.0,0.0,9.1,4.92,7.9179528,10.1,    1,Freezing
2021-02-10,Chicago,USW00094846,2021,2,10,Winter,16,6,11.0,-8.88888888888889,-14.444444444444445,-11.666666666666666,0.03,0.7619999999999999,0.5,1.27,13.0,8.28,13.3253352,16.1,,Freezing
2021-02-10,Los Angeles,USW00023174,2021,2,10,Winter,59,51,55.0,15.0,10.555555555555555,12.777777777777779,0.0,0.0,,,,4.92,7.9179528,14.1,    1,Clear
2021-02-10,New York,USW00094728,2021,2,10,Winter,35,26,30.5,1.6666666666666667,-3.3333333333333335,-0.8333333333333334,0.01,0.254,0.0,0.0,9.1,4.03,6.485640200000001,10.1,,Freezing
2021-02-11,Chicago,USW00094846,2021,2,11,Winter,21,2,11.5,-6.111111111111111,-16.666666666666668,-11.38888888888889,0.01,0.254,0.4,1.016,13.0,11.41,18.3625694,18.1,,Freezing
2021-02-11,Los Angeles,USW00023174,2021,2,11,Winter,63,47,55.0,17.22222222222222,8.333333333333334,12.777777777777779,0.0,0.0,,,,5.82,9.3663588,17.0,    1,Clear
2021-02-11,New York,USW00094728,2021,2,11,Winter,33,26,29.5,0.5555555555555556,-3.3333333333333335,-1.3888888888888888,0.1,2.54,1.3,3.302,9.1,6.04,9.7204136,13.0,    1,Freezing
2021-02-12,Chicago,USW00094846,2021,2,12,Winter,17,7,12.0,-8.333333333333334,-13.88888888888889,-11.11111111111111,0.01,0.254,0.1,0.254,13.0,9.62,15.481850799999998,15.0,,Freezing
2021-02-12,Los Angeles,USW00023174,2021,2,12,Winter,64,53,58.5,17.77777777777778,11.666666666666666,14.722222222222221,0.02,0.508,,,,10.51,16.9141634,30.0,    1,Clear
2021-02-12,New York,USW00094728,2021,2,12,Winter,30,20,25.0,-1.1111111111111112,-6.666666666666667,-3.888888888888889,0.0,0.0,0.0,0.0,7.9,5.37,8.6421558,14.1,,Freezing
2021-02-13,Chicago,USW00094846,2021,2,13,Winter,12,-1,5.5,-11.11111111111111,-18.333333333333332,-14.722222222222221,0.12,3.0479999999999996,3.2,8.128,13.0,10.96,17.638366400000002,16.1,    1,Snowy
2021-02-13,Los Angeles,USW00023174,2021,2,13,Winter,61,51,56.0,16.11111111111111,10.555555555555555,13.333333333333334,0.0,0.0,,,,8.28,13.3253352,25.1,,Clear
2021-02-13,New York,USW00094728,2021,2,13,Winter,30,25,27.5,-1.1111111111111112,-3.888888888888889,-2.5,0.0,0.0,0.0,0.0,7.9,6.93,11.1527262,17.0,,Freezing
2021-02-14,Chicago,USW00094846,2021,2,14,Winter,4,-5,-0.5,-15.555555555555555,-20.555555555555557,-18.055555555555557,0.03,0.7619999999999999,0.6,1.524,15.0,10.74,17.2843116,17.0,    1,Freezing
2021-02-14,Los Angeles,USW00023174,2021,2,14,Winter,69,56,62.5,20.555555555555557,13.333333333333334,16.944444444444443,0.0,0.0,,,,15.43,24.832116199999998,31.1,,Clear
2021-02-14,New York,USW00094728,2021,2,14,Winter,38,27,32.5,3.3333333333333335,-2.7777777777777777,0.2777777777777778,0.0,0.0,0.0,0.0,7.9,4.25,6.839695,14.1,,Freezing
2021-02-15,Chicago,USW00094846,2021,2,15,Winter,12,0,6.0,-11.11111111111111,-17.77777777777778,-14.444444444444445,0.19,4.826,6.1,15.494,16.1,16.11,25.9264674,25.9,,Snowy
2021-02-15,Los Angeles,USW00023174,2021,2,15,Winter,64,49,56.5,17.77777777777778,9.444444444444445,13.61111111111111,0.0,0.0,,,,5.37,8.6421558,17.0,,Clear
2021-02-15,New York,USW00094728,2021,2,15,Winter,36,31,33.5,2.2222222222222223,-0.5555555555555556,0.8333333333333334,0.02,0.508,0.0,0.0,7.1,5.82,9.3663588,14.1,    1,Freezing
2021-02-16,Chicago,USW00094846,2021,2,16,Winter,20,7,13.5,-6.666666666666667,-13.88888888888889,-10.277777777777779,0.01,0.254,0.8,2.032,20.9,10.29,16.5601086,19.9,    1,Freezing
2021-02-16,Los Angeles,USW00023174,2021,2,16,Winter,63,52,57.5,17.22222222222222,11.11111111111111,14.166666666666666,0.0,0.0,,,,11.41,18.3625694,21.0,,Clear
2021-02-16,New York,USW00094728,2021,2,16,Winter,51,34,42.5,10.555555555555555,1.1111111111111112,5.833333333333333,0.82,20.827999999999996,0.0,0.0,5.9,7.83,12.6011322,19.9,    1,Rainy
2021-02-17,Chicago,USW00094846,2021,2,17,Winter,27,6,16.5,-2.7777777777777777,-14.444444444444445,-8.61111111111111,0.0,0.0,0.0,0.0,20.1,4.92,7.9179528,10.1,,Freezing
2021-02-17,Los Angeles,USW00023174,2021,2,17,Winter,68,47,57.5,20.0,8.333333333333334,14.166666666666666,0.0,0.0,,,,9.84,15.8359056,25.9,,Clear
2021-02-17,New York,USW00094728,2021,2,17,Winter,34,22,28.0,1.1111111111111112,-5.555555555555555,-2.2222222222222223,0.0,0.0,0.0,0.0,3.1,7.16,11.522874400000001,21.9,,Freezing
2021-02-18,Chicago,USW00094846,2021,2,18,Winter,26,17,21.5,-3.3333333333333335,-8.333333333333334,-5.833333333333333,0.04,1.016,1.6,4.064,18.1,5.59,8.9962106,12.1,    1,Freezing
2021-02-18,Los Angeles,USW00023174,2021,2,18,Winter,67,48,57.5,19.444444444444443,8.88888888888889,14.166666666666666,0.0,0.0,,,,6.71,10.7986714,17.0,,Clear
2021-02-18,New York,USW00094728,2021,2,18,Winter,30,24,27.0,-1.1111111111111112,-4.444444444444445,-2.7777777777777777,0.45,11.43,3.2,8.128,2.0,7.83,12.6011322,16.1,    1,Snowy
2021-02-19,Chicago,USW00094846,2021,2,19,Winter,20,7,13.5,-6.666666666666667,-13.88888888888889,-10.277777777777779,0.0,0.0,0.0,0.0,18.1,8.72,14.033444800000002,15.0,,Freezing
2021-02-19,Los Angeles,USW00023174,2021,2,19,Winter,66,46,56.0,18.88888888888889,7.777777777777778,13.333333333333334,0.0,0.0,,,,5.37,8.6421558,14.1,,Clear
2021-02-19,New York,USW00094728,2021,2,19,Winter,33,28,30.5,0.5555555555555556,-2.2222222222222223,-0.8333333333333334,0.14,3.556,1.2,3.048,5.1,6.93,11.1527262,17.0,    1,Snowy
2021-02-20,Chicago,USW00094846,2021,2,20,Winter,29,5,17.0,-1.6666666666666667,-15.0,-8.333333333333334,0.0,0.0,0.0,0.0,16.9,5.14,8.2720076,12.1,    1,Freezing
2021-02-20,Los Angeles,USW00023174,2021,2,20,Winter,67,47,57.0,19.444444444444443,8.333333333333334,13.88888888888889,0.0,0.0,,,,10.07,16.2060538,23.0,,Clear
2021-02-20,New York,USW00094728,2021,2,20,Winter,35,26,30.5,1.6666666666666667,-3.3333333333333335,-0.8333333333333334,0.0,0.0,0.0,0.0,5.9,8.05,12.955187,18.1,,Freezing
2021-02-21,Chicago,USW00094846,2021,2,21,Winter,37,17,27.0,2.7777777777777777,-8.333333333333334,-2.7777777777777777,0.32,8.128,1.2,3.048,16.1,10.96,17.638366400000002,19.9,    1,Snowy
2021-02-21,Los Angeles,USW00023174,2021,2,21,Winter,71,44,57.5,21.666666666666668,6.666666666666667,14.166666666666666,0.0,0.0,,,,4.92,7.9179528,14.1,,Clear
2021-02-21,New York,USW00094728,2021,2,21,Winter,37,24,30.5,2.7777777777777777,-4.444444444444445,-0.8333333333333334,0.0,0.0,0.0,0.0,5.1,5.82,9.3663588,13.0,,Freezing
2021-02-22,Chicago,USW00094846,2021,2,22,Winter,40,26,33.0,4.444444444444445,-3.3333333333333335,0.5555555555555556,0.0,0.0,0.0,0.0,16.1,14.99,24.1240066,21.0,    1,Freezing
2021-02-22,Los Angeles,USW00023174,2021,2,22,Winter,81,49,65.0,27.22222222222222,9.444444444444445,18.333333333333332,0.0,0.0,,,,4.92,7.9179528,16.1,,Clear
2021-02-22,New York,USW00094728,2021,2,22,Winter,39,32,35.5,3.888888888888889,0.0,1.9444444444444444,0.52,13.208,0.4,1.016,3.1,3.36,5.4073823999999995,14.1,    1,Snowy
2021-02-23,Chicago,USW00094846,2021,2,23,Winter,47,37,42.0,8.333333333333334,2.7777777777777777,5.555555555555555,0.0,0.0,0.0,0.0,14.2,10.07,16.2060538,18.1,,Clear
2021-02-23,Los Angeles,USW00023174,2021,2,23,Winter,74,50,62.0,23.333333333333332,10.0,16.666666666666668,0.0,0.0,,,,5.59,8.9962106,16.1,,Clear
2021-02-23,New York,USW00094728,2021,2,23,Winter,45,36,40.5,7.222222222222222,2.2222222222222223,4.722222222222222,0.01,0.254,0.0,0.0,3.1,6.04,9.7204136,16.1,,Clear
2021-02-24,Chicago,USW00094846,2021,2,24,Winter,45,32,38.5,7.222222222222222,0.0,3.611111111111111,0.0,0.0,0.0,0.0,9.8,10.96,17.638366400000002,21.9,,Clear
2021-02-24,Los Angeles,USW00023174,2021,2,24,Winter,70,50,60.0,21.11111111111111,10.0,15.555555555555555,0.0,0.0,,,,6.04,9.7204136,16.1,    1,Clear
2021-02-24,New York,USW00094728,2021,2,24,Winter,54,39,46.5,12.222222222222221,3.888888888888889,8.055555555555555,0.0,0.0,0.0,0.0,2.0,6.49,10.4446166,16.1,,Clear
2021-02-25,Chicago,USW00094846,2021,2,25,Winter,40,27,33.5,4.444444444444445,-2.7777777777777777,0.8333333333333334,0.0,0.0,0.0,0.0,7.1,7.16,11.522874400000001,17.0,,Freezing
2021-02-25,Los Angeles,USW00023174,2021,2,25,Winter,72,49,60.5,22.22222222222222,9.444444444444445,15.833333333333334,0.0,0.0,,,,4.92,7.9179528,15.0,    1,Clear
2021-02-25,New York,USW00094728,2021,2,25,Winter,50,40,45.0,10.0,4.444444444444445,7.222222222222222,0.0,0.0,0.0,0.0,0.0,8.72,14.033444800000002,21.0,,Clear
2021-02-26,Chicago,USW00094846,2021,2,26,Winter,43,24,33.5,6.111111111111111,-4.444444444444445,0.8333333333333334,0.02,0.508,0.0,0.0,5.9,8.28,13.3253352,18.1,,Freezing
2021-02-26,Los Angeles,USW00023174,2021,2,26,Winter,69,47,58.0,20.555555555555557,8.333333333333334,14.444444444444445,0.0,0.0,,,,4.7,7.563898,15.0,,Clear
2021-02-26,New York,USW00094728,2021,2,26,Winter,45,33,39.0,7.222222222222222,0.5555555555555556,3.888888888888889,0.0,0.0,0.0,0.0,0.0,4.25,6.839695,10.1,,Clear
2021-02-27,Chicago,USW00094846,2021,2,27,Winter,52,33,42.5,11.11111111111111,0.5555555555555556,5.833333333333333,0.0,0.0,0.0,0.0,5.1,7.16,11.522874400000001,13.0,    1,Clear
2021-02-27,Los Angeles,USW00023174,2021,2,27,Winter,73,47,60.0,22.77777777777778,8.333333333333334,15.555555555555555,0.0,0.0,,,,10.07,16.2060538,28.0,,Clear
2021-02-27,New York,USW00094728,2021,2,27,Winter,50,38,44.0,10.0,3.3333333333333335,6.666666666666667,0.39,9.906,0.0,0.0,0.0,4.7,7.563898,13.0,    1,Rainy
2021-02-28,Chicago,USW00094846,2021,2,28,Winter,49,34,41.5,9.444444444444445,1.1111111111111112,5.277777777777778,0.01,0.254,0.0,0.0,3.1,11.63,18.716624200000002,28.0,    1,Clear
2021-02-28,Los Angeles,USW00023174,2021,2,28,Winter,72,48,60.0,22.22222222222222,8.88888888888889,15.555555555555555,0.0,0.0,,,,5.14,8.2720076,15.0,,Clear
2021-02-28,New York,USW00094728,2021,2,28,Winter,45,41,43.0,7.222222222222222,5.0,6.111111111111111,0.22,5.588,0.0,0.0,0.0,5.14,8.2720076,14.1,    1,Rainy
2021-03-01,Chicago,USW00094846,2021,3,1,Spring,35,24,29.5,1.6666666666666667,-4.444444444444445,-1.3888888888888888,0.0,0.0,0.0,0.0,0.0,8.5,13.67939,19.9,,Freezing
2021-03-01,Los Angeles,USW00023174,2021,3,1,Spring,75,52,63.5,23.88888888888889,11.11111111111111,17.5,0.0,0.0,,,,8.5,13.67939,17.0,,Clear
2021-03-01,New York,USW00094728,2021,3,1,Spring,49,31,40.0,9.444444444444445,-0.5555555555555556,4.444444444444445,0.16,4.064,0.0,0.0,0.0,8.95,14.403592999999999,23.0,    1,Rainy
2021-03-02,Chicago,USW00094846,2021,3,2,Spring,43,22,32.5,6.111111111111111,-5.555555555555555,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,10.74,17.2843116,21.9,,Freezing
2021-03-02,Los Angeles,USW00023174,2021,3,2,Spring,74,48,61.0,23.333333333333332,8.88888888888889,16.11111111111111,0.0,0.0,,,,5.82,9.3663588,18.1,,Clear
2021-03-02,New York,USW00094728,2021,3,2,Spring,33,21,27.0,0.5555555555555556,-6.111111111111111,-2.7777777777777777,0.0,0.0,0.0,0.0,0.0,10.74,17.2843116,25.1,,Freezing
2021-03-03,Chicago,USW00094846,2021,3,3,Spring,59,33,46.0,15.0,0.5555555555555556,7.777777777777778,0.0,0.0,0.0,0.0,0.0,8.28,13.3253352,18.1,,Clear
2021-03-03,Los Angeles,USW00023174,2021,3,3,Spring,58,45,51.5,14.444444444444445,7.222222222222222,10.833333333333334,0.13,3.302,,,,7.83,12.6011322,21.0,    1,Rainy
2021-03-03,New York,USW00094728,2021,3,3,Spring,52,32,42.0,11.11111111111111,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,6.04,9.7204136,15.0,,Clear
2021-03-04,Chicago,USW00094846,2021,3,4,Spring,37,27,32.0,2.7777777777777777,-2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,13.42,21.5973428,23.9,,Freezing
2021-03-04,Los Angeles,USW00023174,2021,3,4,Spring,63,44,53.5,17.22222222222222,6.666666666666667,11.944444444444445,0.0,0.0,,,,7.38,11.8769292,16.1,,Clear
2021-03-04,New York,USW00094728,2021,3,4,Spring,45,27,36.0,7.222222222222222,-2.7777777777777777,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,10.51,16.9141634,23.0,,Freezing
2021-03-05,Chicago,USW00094846,2021,3,5,Spring,49,24,36.5,9.444444444444445,-4.444444444444445,2.5,0.0,0.0,0.0,0.0,0.0,5.82,9.3663588,16.1,,Freezing
2021-03-05,Los Angeles,USW00023174,2021,3,5,Spring,72,48,60.0,22.22222222222222,8.88888888888889,15.555555555555555,0.0,0.0,,,,7.61,12.2470774,21.0,,Clear
2021-03-05,New York,USW00094728,2021,3,5,Spring,37,23,30.0,2.7777777777777777,-5.0,-1.1111111111111112,0.0,0.0,0.0,0.0,0.0,11.63,18.716624200000002,21.0,,Freezing
2021-03-06,Chicago,USW00094846,2021,3,6,Spring,48,26,37.0,8.88888888888889,-3.3333333333333335,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,3.36,5.4073823999999995,13.0,,Freezing
2021-03-06,Los Angeles,USW00023174,2021,3,6,Spring,65,48,56.5,18.333333333333332,8.88888888888889,13.61111111111111,0.0,0.0,,,,6.49,10.4446166,21.9,    1,Clear
2021-03-06,New York,USW00094728,2021,3,6,Spring,34,29,31.5,1.1111111111111112,-1.6666666666666667,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,8.72,14.033444800000002,17.0,,Freezing
2021-03-07,Chicago,USW00094846,2021,3,7,Spring,52,26,39.0,11.11111111111111,-3.3333333333333335,3.888888888888889,0.0,0.0,0.0,0.0,0.0,7.16,11.522874400000001,15.0,,Freezing
2021-03-07,Los Angeles,USW00023174,2021,3,7,Spring,60,52,56.0,15.555555555555555,11.11111111111111,13.333333333333334,0.0,0.0,,,,5.14,8.2720076,14.1,,Clear
2021-03-07,New York,USW00094728,2021,3,7,Spring,41,29,35.0,5.0,-1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,7.16,11.522874400000001,15.0,,Freezing
2021-03-08,Chicago,USW00094846,2021,3,8,Spring,62,44,53.0,16.666666666666668,6.666666666666667,11.666666666666666,0.0,0.0,0.0,0.0,0.0,10.74,17.2843116,23.9,,Clear
2021-03-08,Los Angeles,USW00023174,2021,3,8,Spring,63,52,57.5,17.22222222222222,11.11111111111111,14.166666666666666,0.0,0.0,,,,8.95,14.403592999999999,21.0,,Clear
2021-03-08,New York,USW00094728,2021,3,8,Spring,43,26,34.5,6.111111111111111,-3.3333333333333335,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,4.92,7.9179528,12.1,,Freezing
2021-03-09,Chicago,USW00094846,2021,3,9,Spring,69,40,54.5,20.555555555555557,4.444444444444445,12.5,0.0,0.0,0.0,0.0,0.0,10.07,16.2060538,28.0,,Clear
2021-03-09,Los Angeles,USW00023174,2021,3,9,Spring,61,47,54.0,16.11111111111111,8.333333333333334,12.222222222222221,0.0,0.0,,,,12.3,19.794882,32.0,,Clear
